feature,coefficient,abs_coefficient
вига,0.22798369068232235,0.22798369068232235
реи,0.22786467987196907,0.22786467987196907
150 ,-0.22784741861128077,0.22784741861128077
 вещ,-0.22773402895407735,0.22773402895407735
 ег,-0.22772342128900525,0.22772342128900525
лубо,0.2277166745530917,0.2277166745530917
тло,-0.2276947077906719,0.2276947077906719
 пив,0.22759905737674826,0.22759905737674826
44,-0.227593565036677,0.227593565036677
тσ,0.2274531354966442,0.2274531354966442
ешно,-0.2273831724359368,0.2273831724359368
льны,-0.22723840233660553,0.22723840233660553
моза,0.22708288820362876,0.22708288820362876
виях,-0.22696854760211063,0.22696854760211063
аеш,0.22695383254605683,0.22695383254605683
ипт ,-0.22690739110390115,0.22690739110390115
езли,0.22684789192023555,0.22684789192023555
ампа,0.2268129452230007,0.2268129452230007
aсo,0.22670436699631044,0.22670436699631044
eх ,0.22664477782338727,0.22664477782338727
илия,0.22663102126970916,0.22663102126970916
ыраж,-0.22660602245806388,0.22660602245806388
oта ,0.22659825242616113,0.22659825242616113
xpr,-0.22658578170334556,0.22658578170334556
ички,-0.2265770147991457,0.2265770147991457
ежу,-0.2265495311116111,0.2265495311116111
lder,-0.22652536354839922,0.22652536354839922
ссия,-0.22652282246545768,0.22652282246545768
слат,-0.22646167362174183,0.22646167362174183
едш,-0.22646128077223124,0.22646128077223124
 10т,-0.22644186379937453,0.22644186379937453
иве ,0.2264247122685668,0.2264247122685668
oльк,0.2264239325786083,0.2264239325786083
вах,-0.22634060175596324,0.22634060175596324
pec,-0.2262969742073797,0.2262969742073797
йлы,-0.22625281647130965,0.22625281647130965
 76,-0.2262108516747619,0.2262108516747619
 ож,-0.2261390459529025,0.2261390459529025
 сце,0.22613303545807614,0.22613303545807614
olde,0.22612379400522717,0.22612379400522717
руши,-0.22608134240334,0.22608134240334
сова,-0.22604974619626622,0.22604974619626622
лбе,-0.2260350335557894,0.2260350335557894
тяг,-0.22602745566713664,0.22602745566713664
фга,-0.22602336384996272,0.22602336384996272
dvi,-0.22600765835830894,0.22600765835830894
жне,-0.22597015945986593,0.22597015945986593
ведк,-0.22588082315604122,0.22588082315604122
Сp,0.22570244398129494,0.22570244398129494
 Сp,0.22570244398129494,0.22570244398129494
ctic,-0.2256681493973894,0.2256681493973894
терс,-0.22566621236484838,0.22566621236484838
муто,0.22555658551728908,0.22555658551728908
илья,-0.22545379894146267,0.22545379894146267
лютн,-0.22538987777901417,0.22538987777901417
жёс,-0.22535984717903282,0.22535984717903282
ойте,0.22532902021583295,0.22532902021583295
oжнo,0.2253059570806661,0.2253059570806661
корр,0.22523288150152407,0.22523288150152407
 мор,0.22522282034595986,0.22522282034595986
0л,-0.22513922811883277,0.22513922811883277
Ан,0.22513150263507034,0.22513150263507034
риви,-0.22510923625679435,0.22510923625679435
onst,0.2251011279702091,0.2251011279702091
чшен,0.22507008057771966,0.22507008057771966
onc,0.2250492978554654,0.2250492978554654
ызва,-0.2250038881055369,0.2250038881055369
eсл,0.22491096770214972,0.22491096770214972
узск,-0.22485493060667533,0.22485493060667533
9ты,0.22483531896359074,0.22483531896359074
ов. ,0.224817112343884,0.224817112343884
ити ,0.22475667263221633,0.22475667263221633
030 ,0.2246721451500941,0.2246721451500941
ыяс,-0.22465457908593067,0.22465457908593067
узс,-0.22464160889947365,0.22464160889947365
жёл,0.2246347936338057,0.2246347936338057
ыясн,-0.22462190624410877,0.22462190624410877
ico,-0.22461500171871143,0.22461500171871143
der,0.22461250557957202,0.22461250557957202
трый,0.22451405547912173,0.22451405547912173
onta,0.224400386166683,0.224400386166683
киро,-0.2243873370631103,0.2243873370631103
"ню,",-0.22417591650619223,0.22417591650619223
"тку,",0.22416887788036946,0.22416887788036946
лиру,-0.22416360032723034,0.22416360032723034
πσд,0.22413412524071322,0.22413412524071322
 πσд,0.22413412524071322,0.22413412524071322
тaть,0.22409975475502728,0.22409975475502728
 au,-0.22407201040548977,0.22407201040548977
irl,0.22397507642943587,0.22397507642943587
6σтα,0.22392298354240964,0.22392298354240964
oтни,0.22385657642619808,0.22385657642619808
 Гу,0.22384783394409244,0.22384783394409244
лoвe,0.22378464368907697,0.22378464368907697
оек,-0.22377730668680523,0.22377730668680523
тят,-0.2237502208697512,0.2237502208697512
рящ,0.22374399534870565,0.22374399534870565
таны,-0.22372378909779161,0.22372378909779161
евог,0.22362444419895133,0.22362444419895133
 пед,0.22360281031819135,0.22360281031819135
 жёс,-0.22360032865793256,0.22360032865793256
ий.,0.22346482729059752,0.22346482729059752
пну,-0.22346167383234483,0.22346167383234483
 def,-0.22339248535679546,0.22339248535679546
товк,-0.2233753796939304,0.2233753796939304
yer,-0.22334712522035033,0.22334712522035033
eбy,0.22328627891151043,0.22328627891151043
nk ,-0.22327925258739423,0.22327925258739423
сочи,0.2232746672310477,0.2232746672310477
борд,0.22326502199208337,0.22326502199208337
бош,0.22323936175057768,0.22323936175057768
миу,-0.22315690362277674,0.22315690362277674
нош,0.22314376691977178,0.22314376691977178
энд,-0.22314091353368307,0.22314091353368307
 штр,-0.22312488802456343,0.22312488802456343
sen,-0.22310184381959539,0.22310184381959539
зуя ,0.22301833686882155,0.22301833686882155
ридо,-0.2229951673979149,0.2229951673979149
 gi,0.2229778602060572,0.2229778602060572
"еса,",-0.2229546399113904,0.2229546399113904
aков,0.22295005714008864,0.22295005714008864
выне,0.22294846537273175,0.22294846537273175
sult,-0.22292067263535612,0.22292067263535612
улет,0.2228608894906212,0.2228608894906212
170,-0.2228440885746541,0.2228440885746541
ряли,-0.22284370617024643,0.22284370617024643
вита,0.22283624018777104,0.22283624018777104
алин,0.22283307021198323,0.22283307021198323
прер,-0.22282600324502677,0.22282600324502677
чис,-0.2228127377339998,0.2228127377339998
радо,-0.22270403739037445,0.22270403739037445
арье,-0.22263857332620499,0.22263857332620499
 афг,-0.22256176153365667,0.22256176153365667
кгр,-0.22252624061347853,0.22252624061347853
запл,0.22252273782761767,0.22252273782761767
жёст,-0.22251429514773424,0.22251429514773424
"яли,",-0.22248571856556937,0.22248571856556937
vr,0.22238864880711845,0.22238864880711845
омфо,-0.22234739513225835,0.22234739513225835
виду,-0.22231814160526384,0.22231814160526384
 α,0.22228892972214548,0.22228892972214548
Самы,0.22226209420082205,0.22226209420082205
vat,0.2222539340501525,0.2222539340501525
дти,-0.22221514639684448,0.22221514639684448
илл ,-0.22220747648918315,0.22220747648918315
ida,-0.22219854307952897,0.22219854307952897
 рем,-0.22211951477860792,0.22211951477860792
ayer,-0.222095378853337,0.222095378853337
ёнка,-0.2219997892419093,0.2219997892419093
 джи,0.22198407682665736,0.22198407682665736
дон ,0.22193354575625668,0.22193354575625668
ved,-0.22192667627827475,0.22192667627827475
gu,0.2218685800287493,0.2218685800287493
empl,-0.22183582298305923,0.22183582298305923
тoк ,0.22182072319326665,0.22182072319326665
 маш,0.22175737618619776,0.22175737618619776
олев,-0.2217461338972069,0.2217461338972069
вшей,-0.22168836440773898,0.22168836440773898
евт,0.22168055453847488,0.22168055453847488
ждаю,0.22166036501676864,0.22166036501676864
тсу,-0.22165550022032404,0.22165550022032404
ict,-0.22162567524400736,0.22162567524400736
0т ,-0.22161395434735334,0.22161395434735334
езае,-0.22159940568725964,0.22159940568725964
трyд,0.22156558811730656,0.22156558811730656
рьте,-0.22156433537444475,0.22156433537444475
eны ,0.22153421262734302,0.22153421262734302
",в",-0.2214789724124404,0.2214789724124404
 вик,-0.2214246658113427,0.2214246658113427
rgy,-0.22135070483398467,0.22135070483398467
imi,0.22134611595296344,0.22134611595296344
зры,-0.22128476247662504,0.22128476247662504
ехва,-0.2212811570005674,0.2212811570005674
icro,-0.22125279610219714,0.22125279610219714
фган,-0.22120140874884758,0.22120140874884758
eн ,0.2211586883236939,0.2211586883236939
fro,-0.22114623479599002,0.22114623479599002
nit ,-0.22113490834235194,0.22113490834235194
воя,0.22112690144438116,0.22112690144438116
еня,-0.2210100900086837,0.2210100900086837
есса,0.22093707128301873,0.22093707128301873
αбо,0.22091533617551223,0.22091533617551223
"год,",-0.22088856298089354,0.22088856298089354
жев,-0.22083229556374423,0.22083229556374423
exa,-0.22080894631141637,0.22080894631141637
рвых,0.2207492576670693,0.2207492576670693
 саб,0.22068876784332742,0.22068876784332742
Зн,-0.22064287036987318,0.22064287036987318
ыва ,0.22063937283142834,0.22063937283142834
емит,-0.22061653194352365,0.22061653194352365
ym,-0.2205440616134849,0.2205440616134849
идки,-0.22054384436256816,0.22054384436256816
ашае,-0.2205001411981959,0.2205001411981959
chan,0.2204935597662947,0.2204935597662947
emo,-0.22046391558068232,0.22046391558068232
pуки,0.22038605565407016,0.22038605565407016
rag,-0.22034444454663513,0.22034444454663513
уйст,-0.22032318247861535,0.22032318247861535
αя,0.22021818326549986,0.22021818326549986
siti,-0.22013289077789072,0.22013289077789072
"m,",-0.22011291242695474,0.22011291242695474
get ,0.2200809318008766,0.2200809318008766
бoтн,0.22003628702785105,0.22003628702785105
идов,-0.2199969877419831,0.2199969877419831
 Зн,-0.21999480808664534,0.21999480808664534
"нка,",-0.21991488252270036,0.21991488252270036
ужe,0.219853082883545,0.219853082883545
озир,0.21981606203674098,0.21981606203674098
утб,0.21980519587721867,0.21980519587721867
 34,-0.21979463585660342,0.21979463585660342
ght,-0.21978299186290995,0.21978299186290995
агир,-0.2197646661901439,0.2197646661901439
моря,-0.21973146005824346,0.21973146005824346
тик,0.21962689539939564,0.21962689539939564
"нах,",-0.21960410236053518,0.21960410236053518
кинь,0.21959790820718622,0.21959790820718622
αфи,0.21946791392621087,0.21946791392621087
нтны,-0.2194667397536568,0.2194667397536568
 γ,0.21941151628793923,0.21941151628793923
вида,0.2194071144177699,0.2194071144177699
epe,-0.2193854065381486,0.2193854065381486
втo,0.21937807376412183,0.21937807376412183
cу,0.2193596411812922,0.2193596411812922
"еле,",0.2193432678301144,0.2193432678301144
лeн,0.21932973351577625,0.21932973351577625
упад,-0.21926102254932162,0.21926102254932162
йз,0.219259904537063,0.219259904537063
дежд,0.2192476281502297,0.2192476281502297
tha,0.21924757232256145,0.21924757232256145
напи,0.21924476708036295,0.21924476708036295
чена,-0.2192298630941332,0.2192298630941332
зaд,0.2191718475331979,0.2191718475331979
айзе,0.21914358838243175,0.21914358838243175
 дoc,0.21910032018860626,0.21910032018860626
чших,-0.218947260807781,0.218947260807781
саль,0.218934557356564,0.218934557356564
тᴋ,0.2188844513202906,0.2188844513202906
sac,-0.21885109570246053,0.21885109570246053
рьк,0.21884493993593246,0.21884493993593246
хста,0.2186935041689109,0.2186935041689109
eщe,0.21860827698142238,0.21860827698142238
ах. ,-0.21860488301244035,0.21860488301244035
ывaт,0.21853840767571475,0.21853840767571475
вко,0.21848952007269096,0.21848952007269096
дила,-0.21846767228145525,0.21846767228145525
вров,-0.21844229686534938,0.21844229686534938
этo,0.21842309570768106,0.21842309570768106
раба,0.21841760746361094,0.21841760746361094
 no,-0.21840375786257077,0.21840375786257077
ткну,0.2182981151622964,0.2182981151622964
eст,0.21828860613759551,0.21828860613759551
огат,0.21822214358806558,0.21822214358806558
дра,-0.21810727240947103,0.21810727240947103
шнег,0.21804496118098685,0.21804496118098685
ерах,-0.2179478278473119,0.2179478278473119
пае,-0.21793176817548046,0.21793176817548046
ании,0.2179139915305405,0.2179139915305405
бщал,-0.21787437850553118,0.21787437850553118
ариф,-0.21785229314366406,0.21785229314366406
евк,-0.21779838032586357,0.21779838032586357
редь,0.21776718643841372,0.21776718643841372
aвтo,0.2177629123815959,0.2177629123815959
тенц,0.217669093799125,0.217669093799125
еке ,-0.21761701652817522,0.21761701652817522
нсон,-0.21754853130616192,0.21754853130616192
илиз,-0.21751611941533694,0.21751611941533694
 ути,-0.21740229483704335,0.21740229483704335
аэ,0.21733746886173563,0.21733746886173563
рект,0.21727627850794415,0.21727627850794415
спок,-0.21726900471960456,0.21726900471960456
есть,-0.2171645918175904,0.2171645918175904
мете,0.21715636759037873,0.21715636759037873
серо,0.21711672265649207,0.21711672265649207
Гу,0.2170960342485442,0.2170960342485442
ллиа,-0.2170543154447374,0.2170543154447374
зл,0.2170507126135666,0.2170507126135666
ract,-0.21703830976985547,0.21703830976985547
везе,-0.21700628676176917,0.21700628676176917
вaй,0.2167788381987911,0.2167788381987911
теа,-0.2167207461457014,0.2167207461457014
ашит,-0.21671030573889857,0.21671030573889857
рвый,0.21670194945040616,0.21670194945040616
 бут,-0.21668791124871334,0.21668791124871334
наце,-0.21665348322466857,0.21665348322466857
cpo,0.21661842363845488,0.21661842363845488
дд ,0.21660876645064553,0.21660876645064553
"ис,",-0.2165941451521178,0.2165941451521178
выда,0.21658496812431569,0.21658496812431569
хий,-0.21654214789042556,0.21654214789042556
"ьно,",-0.21652705165174946,0.21652705165174946
для,0.2165071251093886,0.2165071251093886
es ,-0.2164966676694485,0.2164966676694485
mpa,-0.21645177901474263,0.21645177901474263
дило,0.21641229230891487,0.21641229230891487
ervi,0.21638005960072498,0.21638005960072498
ащих,-0.21637835129903069,0.21637835129903069
паст,-0.21636783005201507,0.21636783005201507
рге,0.21631999697587942,0.21631999697587942
unc,-0.21627539352357236,0.21627539352357236
жанн,-0.21620754435834003,0.21620754435834003
pти,0.2162065690155359,0.2162065690155359
бучи,-0.21620606383008215,0.21620606383008215
ысит,-0.21618595422733017,0.21618595422733017
енав,-0.21616794267720021,0.21616794267720021
евз,0.21613705695268837,0.21613705695268837
070,0.21607907171383725,0.21607907171383725
архи,-0.21601680743233928,0.21601680743233928
асч,0.21600769542996823,0.21600769542996823
лии,0.2159278692430347,0.2159278692430347
"лрд,",-0.21591131476722725,0.21591131476722725
епро,-0.21581367903478718,0.21581367903478718
яй ,-0.21580303865755102,0.21580303865755102
vas,-0.21578519327782975,0.21578519327782975
 gu,0.21577601452463172,0.21577601452463172
юба,0.21565968688157702,0.21565968688157702
аᴍ,0.2156476790954228,0.2156476790954228
"лен,",-0.21562797128888728,0.21562797128888728
90 ,-0.21561217738421404,0.21561217738421404
физ,-0.21557162973118682,0.21557162973118682
ивые,-0.2155459728596767,0.2155459728596767
лл ,0.2154460721787953,0.2154460721787953
 тве,-0.21542738348097296,0.21542738348097296
ожде,0.21537432331916176,0.21537432331916176
Мог,-0.2153353008109166,0.2153353008109166
pref,-0.21527252362445345,0.21527252362445345
отда,-0.21527037741948873,0.21527037741948873
дива,0.21518038481491408,0.21518038481491408
амн,-0.21512343385982272,0.21512343385982272
боры,-0.21512053543694454,0.21512053543694454
лнил,-0.2151149527389372,0.2151149527389372
увс,0.21510539025793415,0.21510539025793415
мес,-0.21510434395332434,0.21510434395332434
"рах,",-0.2150574787694767,0.2150574787694767
аслу,-0.21500836980835245,0.21500836980835245
der ,-0.21500173427138208,0.21500173427138208
 Нач,0.2147814907839938,0.2147814907839938
mg,0.21478107214071637,0.21478107214071637
тыч ,0.21477685109773217,0.21477685109773217
 Тpе,0.21476134328784202,0.21476134328784202
Тpе,0.21476134328784202,0.21476134328784202
Тpеб,0.21476134328784202,0.21476134328784202
"гии,",0.21475402365238838,0.21475402365238838
рака,-0.21473312619839133,0.21473312619839133
дчик,-0.21470671449793446,0.21470671449793446
oxoд,0.21458685837196784,0.21458685837196784
емни,-0.21456730336990332,0.21456730336990332
"сс,",-0.21451774848343044,0.21451774848343044
елo,0.2144901162314286,0.2144901162314286
"им,",0.21446351992422022,0.21446351992422022
ниᴋ,0.2144311293306323,0.2144311293306323
pyк,0.2144236307392568,0.2144236307392568
 яз,-0.21437820951949763,0.21437820951949763
тяжк,0.21437356070631935,0.21437356070631935
ивa,0.21432239060883387,0.21432239060883387
фол,-0.21426436958246345,0.21426436958246345
пыш,-0.21424286546700536,0.21424286546700536
eлoв,0.21420497025568996,0.21420497025568996
бщий,0.21419076915107763,0.21419076915107763
 физ,-0.21416641016067592,0.21416641016067592
неуд,-0.21412742964926726,0.21412742964926726
зви,-0.2140334543959649,0.2140334543959649
rati,0.2139483915491027,0.2139483915491027
yтo,0.2138112379982442,0.2138112379982442
 дед,-0.21377015984461054,0.21377015984461054
 гай,-0.21372545671690188,0.21372545671690188
 нγж,0.2136996785552921,0.2136996785552921
нγж,0.2136996785552921,0.2136996785552921
окам,-0.21364406158741256,0.21364406158741256
обал,-0.21360397177732698,0.21360397177732698
йкл,-0.21355028574893697,0.21355028574893697
рия ,-0.21353651291583242,0.21353651291583242
дяд,0.21353322889608092,0.21353322889608092
мин,-0.21353114300272438,0.21353114300272438
di ,-0.21346413133999442,0.21346413133999442
oтa ,0.21345894232325127,0.21345894232325127
роги,-0.21344553833474672,0.21344553833474672
пaкo,0.21340500615636845,0.21340500615636845
oвeк,0.2133093335074598,0.2133093335074598
осхо,-0.21327609207238704,0.21327609207238704
 aw,-0.21314670004786415,0.21314670004786415
"хо,",-0.2131177726872573,0.2131177726872573
 par,0.2130876533608752,0.2130876533608752
атус,0.21305035591224972,0.21305035591224972
Слу,-0.21277009751936266,0.21277009751936266
 Слу,-0.21277009751936266,0.21277009751936266
ику,-0.2127191909900153,0.2127191909900153
мерз,0.21266383545896822,0.21266383545896822
σжн,0.21262825104729394,0.21262825104729394
мак ,-0.21261850292788317,0.21261850292788317
убль,-0.21259893593080845,0.21259893593080845
eгод,0.2125841338610939,0.2125841338610939
out ,-0.21258306128981927,0.21258306128981927
вoди,0.2125129366803111,0.2125129366803111
гае,-0.2125114405959512,0.2125114405959512
иоб,-0.2124436063664596,0.2124436063664596
ppl,0.2124392766413411,0.2124392766413411
ковь,-0.21242902373621586,0.21242902373621586
ire ,-0.21240378379169364,0.21240378379169364
опос,-0.21231971670142286,0.21231971670142286
ынко,-0.21230781346493588,0.21230781346493588
апти,0.2122996360628008,0.2122996360628008
уууу,-0.2122919559802802,0.2122919559802802
ипто,0.21226453336873008,0.21226453336873008
 иши,0.2122553218778515,0.2122553218778515
 cy,-0.21224806498155174,0.21224806498155174
жно.,0.21215566245482714,0.21215566245482714
ins ,-0.21210943698629353,0.21210943698629353
чре,0.21210099491570225,0.21210099491570225
умен,-0.2120994307370671,0.2120994307370671
шлен,0.21204017808430312,0.21204017808430312
раеш,-0.21203791109228112,0.21203791109228112
ктон,-0.21200858619119925,0.21200858619119925
джар,-0.2119882090539364,0.2119882090539364
кое ,-0.21194780512591094,0.21194780512591094
зыке,0.2119334374912538,0.2119334374912538
Ребя,0.21191951467672218,0.21191951467672218
pyд,0.21190717775427753,0.21190717775427753
екло,-0.2118510836615505,0.2118510836615505
 ci,-0.21182544359990538,0.21182544359990538
омыш,-0.21180078140636396,0.21180078140636396
карь,-0.2117537646147843,0.2117537646147843
елир,-0.21167670638696287,0.21167670638696287
чрез,-0.21162544259186752,0.21162544259186752
rw,0.21161981817020584,0.21161981817020584
айдж,-0.2115613618018875,0.2115613618018875
крит,-0.21154058659046804,0.21154058659046804
куск,-0.21150381126302523,0.21150381126302523
оизо,0.21145588304436724,0.21145588304436724
инa,0.21144463650945367,0.21144463650945367
try ,0.21135311686457528,0.21135311686457528
рл,-0.21133185221284717,0.21133185221284717
икси,0.211313387129316,0.211313387129316
аров,-0.21120888127584828,0.21120888127584828
ймет,0.21103512661114485,0.21103512661114485
"шь, ",0.21096902505119014,0.21096902505119014
го. ,0.21094388751495313,0.21094388751495313
азру,0.21074974034631017,0.21074974034631017
"ба,",-0.21068593660144525,0.21068593660144525
дде,-0.21067997321819282,0.21067997321819282
нaя ,0.21059402312947326,0.21059402312947326
 вoд,0.21053578660294156,0.21053578660294156
елoв,0.2104001927077133,0.2104001927077133
ubli,-0.2103529540481362,0.2103529540481362
бази,-0.2102889949919355,0.2102889949919355
 bab,-0.21027908864363723,0.21027908864363723
пocл,0.2101952834043761,0.2101952834043761
ba,0.21015686723383978,0.21015686723383978
ребл,0.21014705574223608,0.21014705574223608
нтом,-0.21006700539981368,0.21006700539981368
юб,-0.21006654852657156,0.21006654852657156
корм,0.21004823406886572,0.21004823406886572
лги,0.2099856103096429,0.2099856103096429
бг,-0.2099726253074245,0.2099726253074245
mast,-0.20994578703139397,0.20994578703139397
слe,0.20994201838406518,0.20994201838406518
фал,-0.20992052677281767,0.20992052677281767
иет,-0.20991830472741696,0.20991830472741696
вызв,-0.209907336311825,0.209907336311825
ерге,0.20989720352983854,0.20989720352983854
нехв,0.2098517830888115,0.2098517830888115
вней,-0.20980942381539708,0.20980942381539708
шест,-0.20978348061466998,0.20978348061466998
 сeг,0.2097656513816334,0.2097656513816334
cate,-0.20967195934142624,0.20967195934142624
лли,-0.20964317225932863,0.20964317225932863
иоло,-0.20961603879053994,0.20961603879053994
амки,0.20960871282763216,0.20960871282763216
рав ,-0.20957100701979303,0.20957100701979303
гре ,0.20952734907729925,0.20952734907729925
ьш,0.20951775212120846,0.20951775212120846
зaвт,0.20946870933825182,0.20946870933825182
ni ,-0.2094423673924722,0.2094423673924722
(,0.20943698157770346,0.20943698157770346
 пре,0.20941031976659064,0.20941031976659064
уци,-0.20931599935590206,0.20931599935590206
нсус,-0.20930026738970217,0.20930026738970217
б ,-0.20913792988134275,0.20913792988134275
 tel,-0.20902769155165918,0.20902769155165918
молд,0.2090135820921454,0.2090135820921454
aсoв,0.208999583615157,0.208999583615157
вaл,0.20890723216566268,0.20890723216566268
яжен,-0.20890406884168405,0.20890406884168405
мег,-0.20885285570648282,0.20885285570648282
тсап,0.2088369706517012,0.2088369706517012
жима,-0.2088060952422004,0.2088060952422004
tud,0.20878678336541903,0.20878678336541903
 кот,0.2086389237604019,0.2086389237604019
троэ,0.20862696231672892,0.20862696231672892
α6σ,0.2085643286594176,0.2085643286594176
олож,-0.2084544968460226,0.2084544968460226
аpa,0.20844609125555305,0.20844609125555305
раг,-0.2084332951653246,0.2084332951653246
ow ,0.20840131466408596,0.20840131466408596
ria,-0.20839323176915178,0.20839323176915178
чик,0.2083560319740362,0.2083560319740362
 110,-0.20831115046585236,0.20831115046585236
рсти,-0.20830658879294375,0.20830658879294375
abe,-0.20820590878270046,0.20820590878270046
ляю,0.20819116759959333,0.20819116759959333
α6σт,0.20813852041697511,0.20813852041697511
ивил,-0.20813463585482028,0.20813463585482028
фом,-0.20806138092818538,0.20806138092818538
 at ,-0.20803952167773224,0.20803952167773224
иори,0.20803305217611406,0.20803305217611406
Опя,-0.2080274191285937,0.2080274191285937
 Опя,-0.2080274191285937,0.2080274191285937
apа,0.2080219309879049,0.2080219309879049
oгo ,0.20798290861082355,0.20798290861082355
аема,-0.20797380300752147,0.20797380300752147
αл,0.20791218024342592,0.20791218024342592
шня,-0.20790928246272358,0.20790928246272358
ытa ,0.207882861717383,0.207882861717383
Обо,-0.2078705513768191,0.2078705513768191
жом,0.20782348956825417,0.20782348956825417
ждy ,0.2077992847974802,0.2077992847974802
вспы,-0.20776306456498442,0.20776306456498442
чeлo,0.2077549670791422,0.2077549670791422
бль ,-0.20767087975183768,0.20767087975183768
кими,-0.20759709048296426,0.20759709048296426
ига ,0.2075659709284855,0.2075659709284855
рале,-0.2075450979060053,0.2075450979060053
от,-0.20750246439023332,0.20750246439023332
eны,0.2074942482960856,0.2074942482960856
 вза,0.20748737787081373,0.20748737787081373
Опят,-0.20747794652359705,0.20747794652359705
яция,-0.20741336342731206,0.20741336342731206
.00,0.2073570886459055,0.2073570886459055
аeм,0.20734367991161504,0.20734367991161504
 уол,-0.20729727664622966,0.20729727664622966
годы,-0.20726934360049332,0.20726934360049332
urn,-0.20726061921225641,0.20726061921225641
ies,-0.20717894530964479,0.20717894530964479
"оря,",-0.20716694528394441,0.20716694528394441
ыявл,-0.20715989106241184,0.20715989106241184
upp,-0.2071350638817059,0.2071350638817059
тера,-0.20712481157026194,0.20712481157026194
отан,-0.20711351655867435,0.20711351655867435
роа,-0.2070914216640356,0.2070914216640356
апе ,-0.207002306988107,0.207002306988107
dif,0.20698201283206796,0.20698201283206796
ритм,-0.2069536882931392,0.2069536882931392
cлe ,0.20693355254894846,0.20693355254894846
хама,-0.20692659320542764,0.20692659320542764
укл,0.20687728500690386,0.20687728500690386
акл,-0.2068420822192194,0.2068420822192194
онце,0.20682879062919157,0.20682879062919157
анда,-0.20682404206357485,0.20682404206357485
черт,-0.20682374022785574,0.20682374022785574
дрон,0.2068184643822819,0.2068184643822819
eбyю,0.20674990547173108,0.20674990547173108
 вα,0.20673772963819087,0.20673772963819087
арт,-0.20670417722198553,0.20670417722198553
либо,-0.20666963170178226,0.20666963170178226
Un,-0.20663043599316977,0.20663043599316977
игре,-0.20662560174174202,0.20662560174174202
чуть,-0.20661141826286808,0.20661141826286808
рyк,0.206593701228835,0.206593701228835
 Ув,-0.20655419487559332,0.20655419487559332
Ув,-0.20655419487559332,0.20655419487559332
озде,0.20650942655094973,0.20650942655094973
орю,0.20645574812040704,0.20645574812040704
aрa,0.2064184899058471,0.2064184899058471
 рел,-0.20637681297733546,0.20637681297733546
тpy,0.20634380767641777,0.20634380767641777
ques,-0.20631455561203627,0.20631455561203627
адку,0.20629283789420982,0.20629283789420982
ирны,-0.2062638134690017,0.2062638134690017
льте,-0.20623398150604955,0.20623398150604955
сьб,-0.20618114116300615,0.20618114116300615
ржим,-0.20614165458547168,0.20614165458547168
yo,-0.20611136888398848,0.20611136888398848
егод,-0.20603079304816047,0.20603079304816047
"сс, ",-0.20591225208434505,0.20591225208434505
Кл,-0.2058934201232319,0.2058934201232319
раив,0.20575703452595978,0.20575703452595978
учал,0.20575195062066182,0.20575195062066182
 пoc,0.2056793219528445,0.2056793219528445
 афр,0.20555748383661537,0.20555748383661537
 аф,0.2055382858655032,0.2055382858655032
еори,-0.20552096448896776,0.20552096448896776
гρа,0.20549398877222574,0.20549398877222574
игов,-0.20545315739693137,0.20545315739693137
 уво,-0.20540196898141,0.20540196898141
 изд,-0.20535648504214254,0.20535648504214254
теры,0.20533670127183534,0.20533670127183534
ппу ,0.20526970314422152,0.20526970314422152
бно,-0.20519385583004715,0.20519385583004715
 Vi,0.20517167159355493,0.20517167159355493
utin,-0.20516966571035572,0.20516966571035572
збу,0.2051690738847358,0.2051690738847358
брю,0.20515274309089776,0.20515274309089776
poi,-0.2051517361730762,0.2051517361730762
иар,-0.20503491052881326,0.20503491052881326
здаё,0.20501535627936088,0.20501535627936088
фac,0.20491318656165425,0.20491318656165425
pyки,0.2048496792221302,0.2048496792221302
"оса,",-0.20472974468636693,0.20472974468636693
очин,0.20472304443578176,0.20472304443578176
дьбы,0.20472136260851648,0.20472136260851648
тыва,0.20470419117210628,0.20470419117210628
евыш,0.20463857479701777,0.20463857479701777
 Мог,-0.20460883859579826,0.20460883859579826
юж,0.2045787858291596,0.2045787858291596
Hy,0.20453048746512442,0.20453048746512442
 Hy,0.20452382393472046,0.20452382393472046
atic,-0.20445045753669758,0.20445045753669758
учни,0.20443470385294338,0.20443470385294338
stru,-0.20436283284602433,0.20436283284602433
даже,-0.20422799437432299,0.20422799437432299
янде,-0.2041531114485786,0.2041531114485786
херс,0.20409777678001115,0.20409777678001115
ermi,0.204083524069091,0.204083524069091
гия,0.2040460411752903,0.2040460411752903
орож,0.2039824678158081,0.2039824678158081
идк,0.20396524316103448,0.20396524316103448
наша,0.20395882087244385,0.20395882087244385
едeл,0.20390674902645237,0.20390674902645237
злич,0.20387891108364034,0.20387891108364034
мони,0.20380643944405516,0.20380643944405516
isi,-0.20376364571342787,0.20376364571342787
нγжн,0.20375303476687812,0.20375303476687812
дус,-0.2037462420968361,0.2037462420968361
 фро,-0.20373558031828712,0.20373558031828712
миум,-0.20372956938630365,0.20372956938630365
ноги,-0.2036767493067411,0.2036767493067411
68 ,-0.20367343980993052,0.20367343980993052
раги,-0.20363925146163037,0.20363925146163037
in ,-0.20362515534496128,0.20362515534496128
духе,0.20358719075357298,0.20358719075357298
онсе,-0.20357346422408887,0.20357346422408887
"ато,",-0.20354533803876226,0.20354533803876226
